Order ID,Order Date,Ship Mode,Customer Name,Segment,Region,State,City,Category,SubCategory,Sales,Quantity,Discount,Profit,Profit Margin,Order Year
CA-2016-108196,2016-11-25,Standard Class,Cindy Stewart,Consumer,East,Ohio,Lancaster,Technology,Accessories,59.976,3,0.2,11.9952,0.2,2016
CA-2016-152800,2016-04-13,First Class,Susan Pistek,Consumer,West,California,San Francisco,Office Supplies,Envelopes,6.12,3,0.0,2.8764,0.47,2016
CA-2014-166961,2014-12-27,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Appliances,10.98,1,0.0,2.9646,0.27,2014
CA-2014-166961,2014-12-27,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Fasteners,7.86,3,0.0,3.6156,0.46,2014
CA-2014-166961,2014-12-27,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Storage,51.45,3,0.0,13.8915,0.27,2014
CA-2014-166961,2014-12-27,Standard Class,Cynthia Delaney,Home Office,West,California,Moreno Valley,Office Supplies,Binders,37.056,3,0.2,13.896,0.375,2014
CA-2016-139381,2016-04-18,Standard Class,Roy Französisch,Consumer,South,Virginia,Chesapeake,Office Supplies,Appliances,203.92,4,0.0,55.0584,0.27,2016
CA-2015-132136,2015-03-08,Standard Class,Frank Olsen,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,8.568,3,0.8,-14.5656,-1.7,2015
CA-2016-162236,2016-11-04,Second Class,Elpida Rittenbach,Corporate,South,North Carolina,Charlotte,Office Supplies,Storage,45.248,2,0.2,3.9592,0.0875,2016
CA-2016-162236,2016-11-04,Second Class,Elpida Rittenbach,Corporate,South,North Carolina,Charlotte,Furniture,Tables,876.3,10,0.4,-292.1,-0.3333,2016
CA-2016-162236,2016-11-04,Second Class,Elpida Rittenbach,Corporate,South,North Carolina,Charlotte,Office Supplies,Supplies,185.376,2,0.2,-34.758,-0.1875,2016
US-2014-111353,2014-11-29,Standard Class,Philip Brown,Consumer,East,New York,New York City,Office Supplies,Labels,25.06,2,0.0,11.7782,0.47,2014
US-2016-117037,2016-05-17,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Office Supplies,Binders,2.89,1,0.8,-4.7685,-1.65,2016
US-2016-117037,2016-05-17,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Office Supplies,Fasteners,7.896,3,0.2,2.4675,0.3125,2016
US-2016-117037,2016-05-17,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Furniture,Furnishings,22.608,3,0.6,-10.1736,-0.45,2016
US-2016-117037,2016-05-17,First Class,Luke Weiss,Consumer,Central,Illinois,Chicago,Office Supplies,Paper,30.528,8,0.2,9.54,0.3125,2016
CA-2017-160801,2017-09-19,Same Day,Frank Gastineau,Home Office,East,Pennsylvania,Philadelphia,Office Supplies,Binders,4.842,3,0.7,-3.3894,-0.7,2017
CA-2016-108364,2016-12-19,Standard Class,Barry Pond,Corporate,Central,Illinois,Chicago,Office Supplies,Binders,1.8,5,0.8,-2.88,-1.6,2016
CA-2017-169362,2017-10-12,First Class,Sung Pak,Corporate,Central,Texas,Dallas,Technology,Accessories,39.984,2,0.2,-1.4994,-0.0375,2017
CA-2015-127481,2015-12-12,Second Class,Jonathan Doherty,Corporate,West,Nevada,Las Vegas,Office Supplies,Paper,32.4,5,0.0,15.876,0.49,2015
CA-2015-127481,2015-12-12,Second Class,Jonathan Doherty,Corporate,West,Nevada,Las Vegas,Office Supplies,Paper,97.88,2,0.0,48.94,0.5,2015
CA-2015-112711,2015-07-12,Standard Class,Fred McMath,Consumer,Central,Texas,Amarillo,Technology,Phones,307.168,4,0.2,30.7168,0.1,2015
US-2015-145121,2015-10-02,Standard Class,Michael Paige,Corporate,East,Connecticut,Middletown,Office Supplies,Binders,26.9,5,0.0,13.181,0.49,2015
CA-2017-166184,2017-03-24,First Class,Harold Ryan,Corporate,East,New York,New York City,Office Supplies,Envelopes,47.01,3,0.0,22.0947,0.47,2017
CA-2017-166184,2017-03-24,First Class,Harold Ryan,Corporate,East,New York,New York City,Technology,Phones,469.99,1,0.0,136.2971,0.29,2017
CA-2017-166184,2017-03-24,First Class,Harold Ryan,Corporate,East,New York,New York City,Furniture,Chairs,207.846,3,0.1,2.3094,0.0111,2017
CA-2014-143637,2014-03-24,Second Class,Maurice Satty,Consumer,West,California,Fresno,Furniture,Furnishings,40.48,2,0.0,14.5728,0.36,2014
CA-2015-102260,2015-09-22,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Labels,12.0,4,0.2,4.2,0.35,2015
CA-2015-102260,2015-09-22,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Storage,720.064,4,0.2,-63.0056,-0.0875,2015
CA-2015-102260,2015-09-22,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Art,2.816,2,0.2,0.3168,0.1125,2015
CA-2015-102260,2015-09-22,Standard Class,Sanjit Jacobs,Home Office,South,Tennessee,Franklin,Office Supplies,Binders,3.204,2,0.7,-2.5632,-0.8,2015
US-2016-137295,2016-01-08,Standard Class,Vivek Sundaresam,Consumer,South,North Carolina,Raleigh,Office Supplies,Binders,30.828,7,0.7,-24.6624,-0.8,2016
US-2016-137295,2016-01-08,Standard Class,Vivek Sundaresam,Consumer,South,North Carolina,Raleigh,Office Supplies,Art,47.616,3,0.2,5.952,0.125,2016
US-2016-137295,2016-01-08,Standard Class,Vivek Sundaresam,Consumer,South,North Carolina,Raleigh,Technology,Phones,108.784,2,0.2,10.8784,0.1,2016
CA-2016-134334,2016-02-14,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Office Supplies,Paper,4.77,1,0.0,2.1465,0.45,2016
CA-2016-134334,2016-02-14,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Office Supplies,Art,7.98,3,0.0,2.0748,0.26,2016
CA-2016-134334,2016-02-14,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Furniture,Tables,550.431,3,0.3,-47.1798,-0.0857,2016
CA-2016-134334,2016-02-14,First Class,Dave Kipp,Consumer,East,Maryland,Clinton,Furniture,Furnishings,10.56,6,0.0,4.6464,0.44,2016
US-2017-109316,2017-06-08,First Class,Maureen Gastineau,Home Office,West,California,Los Angeles,Furniture,Bookcases,1497.666,2,0.15,140.9568,0.0941,2017
US-2017-109316,2017-06-08,First Class,Maureen Gastineau,Home Office,West,California,Los Angeles,Technology,Phones,17.52,2,0.2,-3.504,-0.2,2017
CA-2016-138478,2016-10-21,Second Class,Dennis Pardue,Home Office,West,Nevada,North Las Vegas,Office Supplies,Art,113.22,3,0.0,29.4372,0.26,2016
CA-2016-138478,2016-10-21,Second Class,Dennis Pardue,Home Office,West,Nevada,North Las Vegas,Office Supplies,Paper,35.88,6,0.0,17.5812,0.49,2016
CA-2016-138478,2016-10-21,Second Class,Dennis Pardue,Home Office,West,Nevada,North Las Vegas,Office Supplies,Binders,4535.976,3,0.2,1644.2913,0.3625,2016
CA-2017-150469,2017-01-26,Standard Class,Caroline Jumper,Consumer,West,California,San Francisco,Office Supplies,Fasteners,11.84,8,0.0,5.6832,0.48,2017
CA-2017-152436,2017-12-08,Second Class,Carl Weiss,Home Office,East,Rhode Island,Cranston,Office Supplies,Storage,592.74,6,0.0,160.0398,0.27,2017
CA-2016-169334,2016-10-21,Second Class,Giulietta Weimer,Consumer,South,Tennessee,Jackson,Office Supplies,Storage,111.672,9,0.2,6.9795,0.0625,2016
US-2014-115413,2014-08-26,Standard Class,Paul Prost,Home Office,East,Delaware,Newark,Office Supplies,Art,8.64,3,0.0,2.5056,0.29,2014
US-2014-115413,2014-08-26,Standard Class,Paul Prost,Home Office,East,Delaware,Newark,Technology,Accessories,149.97,3,0.0,52.4895,0.35,2014
CA-2014-125150,2014-05-16,Standard Class,Pauline Webber,Corporate,West,California,Los Angeles,Furniture,Chairs,232.88,5,0.2,17.466,0.075,2014
CA-2015-127327,2015-02-03,Standard Class,Pauline Webber,Corporate,East,New York,Rome,Furniture,Chairs,90.882,1,0.1,15.147,0.1667,2015
CA-2017-117114,2017-10-31,Standard Class,Craig Yedwab,Corporate,Central,Illinois,Chicago,Technology,Phones,508.768,4,0.2,38.1576,0.075,2017
CA-2017-117114,2017-10-31,Standard Class,Craig Yedwab,Corporate,Central,Illinois,Chicago,Office Supplies,Envelopes,9.912,3,0.2,3.2214,0.325,2017
CA-2015-137302,2015-04-26,Standard Class,Bart Watters,Corporate,West,California,San Diego,Furniture,Chairs,63.936,3,0.2,6.3936,0.1,2015
CA-2015-137302,2015-04-26,Standard Class,Bart Watters,Corporate,West,California,San Diego,Office Supplies,Art,59.52,3,0.0,15.4752,0.26,2015
CA-2015-137302,2015-04-26,Standard Class,Bart Watters,Corporate,West,California,San Diego,Technology,Phones,311.976,3,0.2,38.997,0.125,2015
CA-2015-137302,2015-04-26,Standard Class,Bart Watters,Corporate,West,California,San Diego,Office Supplies,Binders,50.352,3,0.2,17.6232,0.35,2015
CA-2016-112382,2016-05-09,Standard Class,Mick Brown,Consumer,Central,Texas,Houston,Technology,Phones,19.136,2,0.2,1.9136,0.1,2016
CA-2015-128958,2015-01-24,Standard Class,Cyra Reiten,Home Office,South,Florida,West Palm Beach,Office Supplies,Art,13.12,5,0.2,2.132,0.1625,2015
CA-2015-106257,2015-04-13,Second Class,Eugene Barchas,Consumer,West,California,Los Angeles,Furniture,Tables,241.568,2,0.2,-15.098,-0.0625,2015
CA-2015-106257,2015-04-13,Second Class,Eugene Barchas,Consumer,West,California,Los Angeles,Technology,Phones,479.92,2,0.2,41.993,0.0875,2015
CA-2015-149083,2015-09-25,Standard Class,Sally Hughsby,Corporate,West,Washington,Seattle,Furniture,Chairs,307.136,4,0.2,-11.5176,-0.0375,2015
CA-2015-149083,2015-09-25,Standard Class,Sally Hughsby,Corporate,West,Washington,Seattle,Office Supplies,Labels,12.6,2,0.0,5.796,0.46,2015
CA-2015-149083,2015-09-25,Standard Class,Sally Hughsby,Corporate,West,Washington,Seattle,Technology,Accessories,159.98,2,0.0,57.5928,0.36,2015
US-2014-137869,2014-03-28,Standard Class,Christina VanderZanden,Consumer,Central,Iowa,Des Moines,Office Supplies,Envelopes,6.12,3,0.0,2.8764,0.47,2014
US-2014-137869,2014-03-28,Standard Class,Christina VanderZanden,Consumer,Central,Iowa,Des Moines,Furniture,Tables,1184.72,4,0.0,106.6248,0.09,2014
CA-2016-116603,2016-07-17,Standard Class,Annie Thurman,Consumer,East,New York,New York City,Office Supplies,Appliances,45.96,2,0.0,13.788,0.3,2016
CA-2014-158470,2014-04-19,Second Class,Allen Goldenen,Consumer,South,Virginia,Arlington,Office Supplies,Binders,58.05,3,0.0,26.703,0.46,2014
CA-2014-158470,2014-04-19,Second Class,Allen Goldenen,Consumer,South,Virginia,Arlington,Office Supplies,Paper,71.28,11,0.0,34.2144,0.48,2014
US-2017-123834,2017-07-21,Standard Class,Gene McClure,Consumer,Central,Texas,Pharr,Furniture,Tables,124.404,4,0.3,-21.3264,-0.1714,2017
CA-2015-125976,2015-09-27,Standard Class,Jamie Kunitz,Consumer,South,Virginia,Arlington,Office Supplies,Paper,154.9,5,0.0,69.705,0.45,2015
CA-2015-125976,2015-09-27,Standard Class,Jamie Kunitz,Consumer,South,Virginia,Arlington,Technology,Phones,1871.88,12,0.0,561.564,0.3,2015
CA-2016-128706,2016-02-27,Standard Class,Don Weiss,Consumer,Central,Texas,Houston,Furniture,Furnishings,16.192,2,0.6,-6.8816,-0.425,2016
CA-2016-104311,2016-05-02,Standard Class,Adam Shillingsburg,Consumer,Central,Texas,Irving,Office Supplies,Storage,18.936,3,0.2,-3.7872,-0.2,2016
CA-2016-104311,2016-05-02,Standard Class,Adam Shillingsburg,Consumer,Central,Texas,Irving,Office Supplies,Storage,12.672,3,0.2,-3.168,-0.25,2016
CA-2016-104311,2016-05-02,Standard Class,Adam Shillingsburg,Consumer,Central,Texas,Irving,Office Supplies,Labels,5.04,2,0.2,1.764,0.35,2016
CA-2014-169649,2014-12-09,Standard Class,Thomas Seio,Corporate,Central,Illinois,Chicago,Office Supplies,Paper,8.448,2,0.2,2.9568,0.35,2014
CA-2014-169649,2014-12-09,Standard Class,Thomas Seio,Corporate,Central,Illinois,Chicago,Office Supplies,Appliances,20.388,2,0.8,-53.0088,-2.6,2014
CA-2015-144890,2015-12-25,Standard Class,Sean Miller,Home Office,West,California,Los Angeles,Office Supplies,Paper,9.96,2,0.0,4.8804,0.49,2015
CA-2017-135587,2017-12-07,Standard Class,Brosina Hoffman,Consumer,South,Mississippi,Hattiesburg,Office Supplies,Appliances,320.64,4,0.0,89.7792,0.28,2017
CA-2017-135587,2017-12-07,Standard Class,Brosina Hoffman,Consumer,South,Mississippi,Hattiesburg,Technology,Accessories,52.0,4,0.0,23.4,0.45,2017
CA-2014-103429,2014-05-30,First Class,Laurel Workman,Corporate,East,New York,New York City,Office Supplies,Binders,25.584,2,0.2,8.9544,0.35,2014
CA-2014-103429,2014-05-30,First Class,Laurel Workman,Corporate,East,New York,New York City,Technology,Phones,464.0,5,0.0,134.56,0.29,2014
CA-2014-103429,2014-05-30,First Class,Laurel Workman,Corporate,East,New York,New York City,Office Supplies,Appliances,235.95,3,0.0,77.8635,0.33,2014
CA-2014-103429,2014-05-30,First Class,Laurel Workman,Corporate,East,New York,New York City,Office Supplies,Paper,39.96,4,0.0,17.982,0.45,2014
CA-2017-152261,2017-03-02,Standard Class,Joseph Airdo,Consumer,East,Ohio,Cuyahoga Falls,Office Supplies,Binders,18.528,4,0.7,-12.352,-0.6667,2017
CA-2015-142993,2015-10-12,Standard Class,Kelly Andreada,Consumer,West,Washington,Seattle,Technology,Accessories,17.9,2,0.0,3.401,0.19,2015
CA-2015-142993,2015-10-12,Standard Class,Kelly Andreada,Consumer,West,Washington,Seattle,Office Supplies,Storage,81.96,2,0.0,0.0,0.0,2015
CA-2015-143364,2015-07-14,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Office Supplies,Storage,272.736,3,0.2,-64.7748,-0.2375,2015
CA-2015-143364,2015-07-14,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Office Supplies,Paper,18.496,4,0.2,6.7048,0.3625,2015
CA-2015-143364,2015-07-14,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Furniture,Chairs,441.92,2,0.2,49.716,0.1125,2015
CA-2015-143364,2015-07-14,Second Class,Toby Gnade,Consumer,West,Arizona,Mesa,Furniture,Bookcases,127.764,6,0.7,-191.646,-1.5,2015
CA-2014-100972,2014-11-19,Second Class,Dennis Bolton,Home Office,West,Utah,Salt Lake City,Office Supplies,Paper,166.44,3,0.0,79.8912,0.48,2014
CA-2016-136994,2016-05-27,Standard Class,Lynn Smith,Consumer,West,California,Los Angeles,Office Supplies,Paper,13.38,2,0.0,6.1548,0.46,2016
US-2017-166233,2017-07-03,Standard Class,Michael Oakman,Consumer,South,North Carolina,Jacksonville,Technology,Accessories,24.0,2,0.2,-2.7,-0.1125,2017
CA-2017-122112,2017-09-25,Standard Class,Carol Adams,Corporate,East,Ohio,Lakewood,Office Supplies,Envelopes,24.448,4,0.2,8.8624,0.3625,2017
CA-2016-101672,2016-10-03,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Office Supplies,Labels,6.16,2,0.0,2.9568,0.48,2016
CA-2016-101672,2016-10-03,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Furniture,Chairs,915.136,4,0.2,102.9528,0.1125,2016
CA-2016-101672,2016-10-03,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Office Supplies,Paper,8.56,2,0.0,3.852,0.45,2016
CA-2016-101672,2016-10-03,Standard Class,Daniel Byrd,Home Office,West,California,Lake Forest,Office Supplies,Paper,97.82,2,0.0,45.9754,0.47,2016
CA-2017-168403,2017-09-09,Standard Class,Damala Kotsonis,Corporate,West,Oregon,Portland,Office Supplies,Paper,31.104,6,0.2,11.2752,0.3625,2017
CA-2017-168403,2017-09-09,Standard Class,Damala Kotsonis,Corporate,West,Oregon,Portland,Office Supplies,Appliances,11.176,1,0.2,0.8382,0.075,2017
CA-2015-148705,2015-03-12,Standard Class,Evan Bailliet,Consumer,South,North Carolina,Charlotte,Office Supplies,Labels,5.04,2,0.2,1.764,0.35,2015
CA-2016-160241,2016-11-29,Second Class,Daniel Raglin,Home Office,Central,Illinois,Aurora,Furniture,Furnishings,242.176,4,0.6,-302.72,-1.25,2016
CA-2016-155747,2016-06-14,Standard Class,Jim Sink,Corporate,East,Pennsylvania,Philadelphia,Furniture,Tables,337.176,2,0.4,-118.0116,-0.35,2016
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Office Supplies,Art,13.344,6,0.2,1.0008,0.075,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Technology,Accessories,76.752,6,0.2,10.5534,0.1375,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Technology,Accessories,102.336,8,0.2,14.0712,0.1375,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Office Supplies,Paper,10.32,2,0.2,3.741,0.3625,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Office Supplies,Supplies,47.32,7,0.2,5.915,0.125,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Furniture,Furnishings,23.376,3,0.2,7.0128,0.3,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Furniture,Furnishings,16.72,5,0.2,3.344,0.2,2017
CA-2017-118017,2017-12-03,Second Class,Lena Cacioppo,Consumer,West,Colorado,Thornton,Furniture,Furnishings,16.192,1,0.2,4.6552,0.2875,2017
CA-2016-113117,2016-08-16,Standard Class,Jeremy Pistek,Consumer,West,California,Davis,Office Supplies,Paper,32.4,5,0.0,15.552,0.48,2016
CA-2016-148684,2016-12-25,Standard Class,Trudy Schmidt,Consumer,South,Arkansas,Fayetteville,Office Supplies,Art,19.89,9,0.0,5.3703,0.27,2016
CA-2016-148684,2016-12-25,Standard Class,Trudy Schmidt,Consumer,South,Arkansas,Fayetteville,Technology,Accessories,399.98,2,0.0,171.9914,0.43,2016
CA-2016-148684,2016-12-25,Standard Class,Trudy Schmidt,Consumer,South,Arkansas,Fayetteville,Furniture,Furnishings,343.85,5,0.0,137.54,0.4,2016
CA-2016-148684,2016-12-25,Standard Class,Trudy Schmidt,Consumer,South,Arkansas,Fayetteville,Office Supplies,Paper,106.32,3,0.0,49.9704,0.47,2016
CA-2017-125367,2017-07-23,Standard Class,Nathan Mautz,Home Office,East,New York,New York City,Office Supplies,Binders,13.92,3,0.2,4.35,0.3125,2017
CA-2017-124744,2017-06-21,Standard Class,Eugene Hildebrand,Home Office,East,West Virginia,Wheeling,Office Supplies,Binders,82.4,5,0.0,40.376,0.49,2017
CA-2017-124744,2017-06-21,Standard Class,Eugene Hildebrand,Home Office,East,West Virginia,Wheeling,Office Supplies,Binders,6.24,2,0.0,3.0576,0.49,2017
CA-2017-124744,2017-06-21,Standard Class,Eugene Hildebrand,Home Office,East,West Virginia,Wheeling,Office Supplies,Paper,447.84,8,0.0,219.4416,0.49,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Office Supplies,Appliances,272.048,7,0.2,30.6054,0.1125,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Office Supplies,Binders,1614.582,6,0.7,-1237.8462,-0.7667,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Office Supplies,Fasteners,24.32,5,0.2,9.12,0.375,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Technology,Accessories,1.584,2,0.2,0.4752,0.3,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Furniture,Furnishings,31.984,1,0.2,0.0,0.0,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Office Supplies,Envelopes,14.76,5,0.2,4.797,0.325,2017
CA-2017-128363,2017-08-13,Standard Class,Dan Campbell,Consumer,South,Tennessee,Memphis,Furniture,Chairs,423.648,2,0.2,47.6604,0.1125,2017
CA-2015-126669,2015-11-07,Standard Class,Doug O'Connell,Consumer,Central,Texas,Houston,Office Supplies,Paper,76.64,2,0.2,26.824,0.35,2015
US-2015-118766,2015-10-15,Standard Class,Lindsay Shagiari,Home Office,Central,Texas,Dallas,Office Supplies,Envelopes,4.464,1,0.2,1.674,0.375,2015
US-2015-118766,2015-10-15,Standard Class,Lindsay Shagiari,Home Office,Central,Texas,Dallas,Office Supplies,Binders,3.96,10,0.8,-6.93,-1.75,2015
CA-2016-112585,2016-07-30,First Class,Rob Williams,Corporate,West,California,San Francisco,Office Supplies,Appliances,715.64,2,0.0,178.91,0.25,2016
CA-2016-149762,2016-12-03,Standard Class,Roger Demir,Consumer,West,California,Morgan Hill,Furniture,Tables,268.704,3,0.2,6.7176,0.025,2016
CA-2016-149762,2016-12-03,Standard Class,Roger Demir,Consumer,West,California,Morgan Hill,Office Supplies,Art,21.92,8,0.0,5.9184,0.27,2016
CA-2016-149762,2016-12-03,Standard Class,Roger Demir,Consumer,West,California,Morgan Hill,Office Supplies,Storage,48.72,3,0.0,7.308,0.15,2016
CA-2016-149762,2016-12-03,Standard Class,Roger Demir,Consumer,West,California,Morgan Hill,Furniture,Bookcases,205.666,2,0.15,-12.098,-0.0588,2016
US-2017-105697,2017-08-25,First Class,Joe Elijah,Consumer,East,Ohio,Cleveland,Office Supplies,Storage,25.696,2,0.2,1.9272,0.075,2017
CA-2017-165323,2017-06-17,Standard Class,Steven Roelle,Home Office,East,New York,New York City,Technology,Machines,3404.5,5,0.0,1668.205,0.49,2017
CA-2017-165323,2017-06-17,Standard Class,Steven Roelle,Home Office,East,New York,New York City,Technology,Accessories,101.34,3,0.0,8.1072,0.08,2017
CA-2015-110891,2015-11-20,Standard Class,Phillina Ober,Home Office,East,Pennsylvania,Philadelphia,Furniture,Chairs,344.372,4,0.3,-93.4724,-0.2714,2015
CA-2017-100783,2017-09-04,Second Class,Julie Kriz,Home Office,Central,Texas,Garland,Office Supplies,Art,30.384,1,0.2,3.798,0.125,2017
CA-2015-152513,2015-07-04,Second Class,Julie Prescott,Home Office,West,California,San Diego,Office Supplies,Binders,22.848,2,0.2,7.4256,0.325,2015
CA-2017-139822,2017-09-15,Standard Class,Dean percer,Home Office,East,Connecticut,Waterbury,Office Supplies,Storage,38.62,2,0.0,10.8136,0.28,2017
CA-2017-139822,2017-09-15,Standard Class,Dean percer,Home Office,East,Connecticut,Waterbury,Technology,Accessories,59.98,2,0.0,10.7964,0.18,2017
CA-2017-107713,2017-03-13,Standard Class,Joy Bell-,Consumer,East,Maryland,Columbia,Office Supplies,Binders,174.3,3,0.0,81.921,0.47,2017
CA-2017-134096,2017-09-24,Standard Class,Paul Prost,Home Office,South,Florida,Hollywood,Technology,Phones,383.96,5,0.2,38.396,0.1,2017
CA-2017-134096,2017-09-24,Standard Class,Paul Prost,Home Office,South,Florida,Hollywood,Office Supplies,Binders,15.57,3,0.7,-11.418,-0.7333,2017
CA-2016-125843,2016-08-13,First Class,Roy Französisch,Consumer,South,Virginia,Springfield,Office Supplies,Binders,22.32,4,0.0,10.7136,0.48,2016
CA-2016-125843,2016-08-13,First Class,Roy Französisch,Consumer,South,Virginia,Springfield,Office Supplies,Labels,103.6,7,0.0,51.8,0.5,2016
CA-2017-120404,2017-11-20,Second Class,Katharine Harms,Corporate,East,New York,New York City,Technology,Accessories,2.97,3,0.0,1.3365,0.45,2017
CA-2017-120404,2017-11-20,Second Class,Katharine Harms,Corporate,East,New York,New York City,Technology,Phones,569.99,1,0.0,170.997,0.3,2017
CA-2017-120404,2017-11-20,Second Class,Katharine Harms,Corporate,East,New York,New York City,Furniture,Furnishings,50.97,3,0.0,9.1746,0.18,2017
CA-2017-167549,2017-07-25,First Class,Evan Minnotte,Home Office,Central,Texas,Dallas,Furniture,Tables,298.116,6,0.3,-4.2588,-0.0143,2017
CA-2016-120082,2016-03-25,Second Class,Damala Kotsonis,Corporate,East,New York,New York City,Office Supplies,Art,59.52,3,0.0,17.856,0.3,2016
US-2016-168095,2016-07-15,Standard Class,Mark Cousins,Corporate,West,Oregon,Portland,Furniture,Chairs,230.28,3,0.2,23.028,0.1,2016
US-2016-168095,2016-07-15,Standard Class,Mark Cousins,Corporate,West,Oregon,Portland,Office Supplies,Paper,105.52,5,0.2,34.294,0.325,2016
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Office Supplies,Envelopes,23.36,2,0.0,11.68,0.5,2017
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Technology,Phones,71.976,3,0.2,8.997,0.125,2017
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Office Supplies,Paper,8.56,2,0.0,3.852,0.45,2017
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Office Supplies,Binders,13.92,3,0.2,4.872,0.35,2017
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Office Supplies,Appliances,2518.29,9,0.0,654.7554,0.26,2017
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Office Supplies,Storage,540.57,3,0.0,140.5482,0.26,2017
CA-2017-166093,2017-08-17,Standard Class,Rick Wilson,Corporate,West,California,Brentwood,Office Supplies,Binders,221.056,8,0.2,77.3696,0.35,2017
CA-2016-146325,2016-12-14,First Class,David Smith,Corporate,West,California,San Diego,Furniture,Chairs,81.424,2,0.2,-9.1602,-0.1125,2016
CA-2016-146325,2016-12-14,First Class,David Smith,Corporate,West,California,San Diego,Office Supplies,Storage,134.8,10,0.0,35.048,0.26,2016
CA-2017-134194,2017-12-25,Standard Class,Guy Armstrong,Consumer,Central,Texas,Dallas,Office Supplies,Binders,39.582,9,0.8,-59.373,-1.5,2017
CA-2017-134194,2017-12-25,Standard Class,Guy Armstrong,Consumer,Central,Texas,Dallas,Office Supplies,Supplies,44.688,7,0.2,5.0274,0.1125,2017
CA-2017-134194,2017-12-25,Standard Class,Guy Armstrong,Consumer,Central,Texas,Dallas,Office Supplies,Art,31.744,2,0.2,2.3808,0.075,2017
CA-2017-134194,2017-12-25,Standard Class,Guy Armstrong,Consumer,Central,Texas,Dallas,Office Supplies,Binders,3.168,3,0.8,-5.0688,-1.6,2017
CA-2014-131009,2014-03-01,Standard Class,Shahid Collister,Consumer,Central,Texas,El Paso,Office Supplies,Fasteners,18.84,5,0.2,-3.5325,-0.1875,2014
CA-2014-131009,2014-03-01,Standard Class,Shahid Collister,Consumer,Central,Texas,El Paso,Furniture,Chairs,362.25,6,0.3,0.0,0.0,2014
CA-2014-131009,2014-03-01,Standard Class,Shahid Collister,Consumer,Central,Texas,El Paso,Furniture,Furnishings,63.552,6,0.6,-34.9536,-0.55,2014
CA-2014-131009,2014-03-01,Standard Class,Shahid Collister,Consumer,Central,Texas,El Paso,Office Supplies,Storage,129.552,3,0.2,-22.6716,-0.175,2014
CA-2015-145814,2015-11-19,Standard Class,Katherine Ducich,Consumer,East,New York,New York City,Office Supplies,Binders,5.984,2,0.2,2.244,0.375,2015
